Timestamp,Epoch,Step,Loss,Accuracy
2026-05-23 01:24:17,3,187,0.146,0.938
2026-05-23 01:24:17,3,188,0.088,0.969
2026-05-23 01:24:18,3,189,0.056,0.969
2026-05-23 01:24:18,3,190,0.012,1.000
2026-05-23 01:24:18,3,191,0.058,1.000
2026-05-23 01:24:18,3,192,0.011,1.000
2026-05-23 01:24:22,4,193,0.018,1.000
2026-05-23 01:24:22,4,194,0.025,1.000
2026-05-23 01:24:22,4,195,0.130,0.969
2026-05-23 01:24:23,4,196,0.029,1.000
2026-05-23 01:24:23,4,197,0.212,0.906
2026-05-23 01:24:23,4,198,0.088,0.969
2026-05-23 01:24:24,4,199,0.093,0.969
2026-05-23 01:24:24,4,200,0.056,1.000
2026-05-23 01:24:25,4,201,0.152,0.969
2026-05-23 01:24:25,4,202,0.065,1.000
2026-05-23 01:24:25,4,203,0.206,0.938
2026-05-23 01:24:26,4,204,0.034,1.000
2026-05-23 01:24:26,4,205,0.022,1.000
2026-05-23 01:24:27,4,206,0.022,1.000
2026-05-23 01:24:27,4,207,0.342,0.906
2026-05-23 01:24:27,4,208,0.059,1.000
2026-05-23 01:24:28,4,209,0.077,0.969
2026-05-23 01:24:28,4,210,0.048,1.000
2026-05-23 01:24:28,4,211,0.100,0.906
2026-05-23 01:24:29,4,212,0.018,1.000
2026-05-23 01:24:29,4,213,0.034,1.000
2026-05-23 01:24:30,4,214,0.036,1.000
2026-05-23 01:24:30,4,215,0.153,0.906
2026-05-23 01:24:30,4,216,0.353,0.938
2026-05-23 01:24:31,4,217,0.055,0.969
2026-05-23 01:24:31,4,218,0.051,0.969
2026-05-23 01:24:31,4,219,0.031,1.000
2026-05-23 01:24:32,4,220,0.130,0.938
2026-05-23 01:24:32,4,221,0.097,0.969
2026-05-23 01:24:33,4,222,0.065,1.000
2026-05-23 01:24:33,4,223,0.107,0.938
2026-05-23 01:24:33,4,224,0.028,1.000
2026-05-23 01:24:34,4,225,0.032,1.000
2026-05-23 01:24:34,4,226,0.131,0.938
2026-05-23 01:24:34,4,227,0.268,0.938
2026-05-23 01:24:35,4,228,0.038,1.000
2026-05-23 01:24:35,4,229,0.196,0.906
2026-05-23 01:24:36,4,230,0.027,1.000
2026-05-23 01:24:36,4,231,0.162,0.969
